latA,longA,latB,longB,descripcion,hora,tasaFlujo,cantidadVehiculos
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:21,4.0,12
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:24,13.0,40
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:27,16.0,49
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:30,14.0,42
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:33,0.0,2
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:36,4.0,13
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:39,8.0,24
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:42,14.0,42
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:45,5.0,17
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:48,2.0,6
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:51,14.0,43
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:54,1.0,3
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,07:57,12.0,36
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:00,11.0,33
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:03,10.0,30
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:06,1.0,3
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:09,11.0,35
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:12,6.0,18
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:15,16.0,49
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:18,9.0,29
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:21,5.0,15
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:24,16.0,50
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:27,1.0,4
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:30,10.0,31
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:33,15.0,45
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:36,11.0,35
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:39,12.0,38
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:42,14.0,44
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:45,8.0,26
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:48,6.0,19
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:51,4.0,14
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:54,15.0,46
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,13:57,8.0,26
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:00,4.0,12
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:03,9.0,28
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:06,13.0,40
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:09,9.0,28
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:12,1.0,3
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:15,11.0,35
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:18,14.0,43
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:21,12.0,36
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:24,5.0,15
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:27,12.0,38
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:30,5.0,15
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:33,10.0,32
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:36,8.0,25
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:39,10.0,31
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:42,13.0,40
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:45,7.0,21
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:48,1.0,4
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:51,6.0,20
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:54,1.0,5
-38.734748,-72.586743,-38.735665,-72.58697,Aldunate entre Miraflores y Lautaro,18:57,3.0,11
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:00,8.0,26
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:03,9.0,28
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:06,2.0,6
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:09,7.0,21
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:12,4.0,12
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:15,2.0,7
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:18,0.0,2
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:21,9.0,28
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:24,2.0,8
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:27,5.0,16
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:30,10.0,30
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:33,1.0,5
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:36,0.0,1
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:39,15.0,47
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:42,6.0,20
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:45,5.0,15
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:48,0.0,2
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:51,10.0,31
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:54,3.0,9
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,07:57,16.0,48
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:00,12.0,37
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:03,2.0,8
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:06,12.0,38
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:09,9.0,29
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:12,1.0,5
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:15,3.0,9
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:18,4.0,12
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:21,1.0,4
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:24,15.0,46
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:27,10.0,32
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:30,15.0,47
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:33,8.0,25
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:36,3.0,10
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:39,2.0,6
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:42,12.0,38
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:45,15.0,47
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:48,8.0,24
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:51,1.0,4
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:54,2.0,8
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,13:57,5.0,15
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:00,16.0,49
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:03,2.0,8
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:06,16.0,49
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:09,10.0,32
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:12,8.0,24
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:15,14.0,43
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:18,9.0,29
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:21,5.0,17
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:24,14.0,43
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:27,8.0,25
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:30,7.0,21
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:33,2.0,6
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:36,9.0,29
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:39,16.0,48
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:42,9.0,28
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:45,11.0,34
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:48,2.0,6
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:51,10.0,30
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:54,4.0,13
-38.735783,-72.586992,-38.736683,-72.587234,Aldunate entre Lautaro y Rodriguez,18:57,2.0,6
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:00,2.0,7
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:03,12.0,36
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:06,11.0,35
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:09,1.0,4
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:12,7.0,22
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:15,10.0,30
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:18,8.0,26
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:21,12.0,36
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:24,8.0,24
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:27,11.0,34
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:30,4.0,13
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:33,11.0,33
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:36,5.0,17
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:39,8.0,25
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:42,10.0,31
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:45,3.0,9
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:48,0.0,2
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:51,8.0,25
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:54,6.0,20
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,07:57,7.0,21
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:00,6.0,20
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:03,10.0,31
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:06,3.0,10
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:09,14.0,44
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:12,2.0,7
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:15,14.0,43
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:18,10.0,30
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:21,6.0,19
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:24,3.0,10
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:27,1.0,3
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:30,3.0,9
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:33,12.0,36
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:36,12.0,36
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:39,0.0,1
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:42,3.0,11
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:45,2.0,8
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:48,7.0,21
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:51,1.0,3
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:54,8.0,25
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,13:57,13.0,41
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:00,4.0,12
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:03,16.0,49
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:06,11.0,35
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:09,2.0,6
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:12,5.0,17
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:15,7.0,21
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:18,3.0,10
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:21,8.0,25
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:24,12.0,38
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:27,13.0,39
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:30,4.0,13
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:33,10.0,31
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:36,16.0,48
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:39,8.0,25
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:42,7.0,23
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:45,6.0,20
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:48,10.0,31
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:51,5.0,16
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:54,14.0,43
-38.736796,-72.587249,-38.737732,-72.58749,Aldunate entre Rodriguez y Portales,18:57,10.0,30
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:00,4.0,12
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:03,6.0,19
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:06,2.0,6
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:09,7.0,21
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:12,4.0,14
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:15,12.0,38
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:18,14.0,42
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:21,15.0,47
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:24,6.0,19
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:27,5.0,15
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:30,6.0,18
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:33,2.0,8
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:36,10.0,31
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:39,2.0,8
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:42,11.0,34
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:45,2.0,8
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:48,0.0,1
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:51,7.0,22
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:54,15.0,45
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,07:57,12.0,36
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:00,5.0,15
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:03,2.0,8
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:06,7.0,21
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:09,4.0,14
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:12,10.0,30
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:15,5.0,15
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:18,16.0,49
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:21,11.0,35
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:24,16.0,49
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:27,13.0,40
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:30,15.0,46
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:33,4.0,12
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:36,13.0,39
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:39,15.0,47
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:42,9.0,29
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:45,11.0,34
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:48,16.0,49
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:51,13.0,41
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:54,2.0,8
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,13:57,12.0,36
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:00,2.0,8
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:03,5.0,15
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:06,15.0,47
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:09,14.0,42
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:12,5.0,15
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:15,14.0,42
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:18,15.0,47
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:21,12.0,38
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:24,14.0,44
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:27,7.0,21
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:30,4.0,13
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:33,4.0,12
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:36,14.0,44
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:39,7.0,22
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:42,12.0,38
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:45,3.0,10
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:48,14.0,43
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:51,8.0,26
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:54,2.0,8
-38.737807,-72.587506,-38.738718,-72.587751,Aldunate entre Portales y Montt,18:57,15.0,46
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:00,3.0,9
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:03,3.0,11
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:06,15.0,45
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:09,14.0,43
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:12,13.0,39
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:15,0.0,1
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:18,5.0,16
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:21,1.0,5
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:24,13.0,41
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:27,12.0,37
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:30,14.0,43
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:33,2.0,7
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:36,15.0,47
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:39,1.0,3
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:42,3.0,11
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:45,13.0,41
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:48,1.0,4
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:51,10.0,32
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:54,11.0,35
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,07:57,6.0,19
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:00,13.0,40
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:03,2.0,7
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:06,0.0,2
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:09,14.0,44
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:12,14.0,43
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:15,0.0,1
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:18,13.0,39
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:21,0.0,2
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:24,10.0,30
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:27,16.0,48
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:30,1.0,5
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:33,3.0,10
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:36,10.0,30
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:39,11.0,33
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:42,7.0,21
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:45,13.0,39
-38.738901,-72.586427,-38.737984,-72.586218,General Mackenna entre Montt y Portales,13:48,8.0,26
